codigo,descripcion
15840,INJERTOS PARA PARALISIS DE NERVIO FACIAL; INJERTOS LIBRES DE FASCIA (INCLUYENDO LA OBTENCION DE LA FASCIA).
15841,INJERTOS PARA PARALISIS DE NERVIO FACIAL; INJERTO LIBRE DE MUSCULO (INCLUYENDO LA OBTENCION DE INJERTO).
15842,INJERTOS PARA PARALISIS DE NERVIO FACIAL; INJERTO LIBRE DE MUSCULO POR TECNICA MICROQUIRURGICA.
15845,INJERTOS PARA PARALISIS DE NERVIO FACIAL;  INJERTO LIBRE DE MUSCULO  TRANSFERENCIA MUSCULAR REGIONAL
15847,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), ABDOMEN (EJ. ABDOMINOPLASTIA) (INCLUYE TRANSPOSICION UMBILICAL Y PLICATURA DE LA FASCIA). LISTELO SEPARADAMENTE EN ADICION AL CODIGO DE PROCEDIMIENTO PRIMARIO."
15850,REMOCION DE SUTURAS BAJO ANESTESIA POR EL MISMO CIRUJANO (OTRA ANESTESIA QUE NO SEA LOCAL).
15851,REMOCION DE SUTURAS BAJO ANESTESIA POR OTRO CIRUJANO (OTRA ANESTESIA QUE NO SEA LOCAL).
15852,CAMBIO DE APOSITOS POR OTRA CAUSA DIFERENTE A QUEMADURAS BAJO ANESTESIA QUE NO SEA LOCAL.
15860,INYECCION DE UN AGENTE INTRAVENOSO (EJ. FLUORESCEINA) PARA EXAMINAR EL FLUJO SANGUINEO DE COLGAJO O INJERTO.
15876,"LIPOSUCCION ASISTIDA, CABEZA Y CUELLO."
15877,"LIPOSUCCION ASISTIDA, TRONCO."
15878,"LIPOSUCCION ASISTIDA, EXTREMIDAD SUPERIOR."
15879,"LIPOSUCCION ASISTIDA, EXTREMIDAD INFERIOR."
15920,"EXCISION DE ULCERA DE PRESION COXIGEA, CON COXIGECTOMIA, CON SUTURA PRIMARIA."
15922,"EXCISION DE ULCERA DE PRESION COXIGEA, CON COXIGECTOMIA, CON CIERRE POR COLGAJO."
15931,EXCISION DE ULCERA SACRA DE DECUBITO; CON SUTURA PRIMARIA.       
15933,EXCISION DE ULCERA SACRA DE DECUBITO; CON SUTURA PRIMARIA.  CON OSTECTOMIA.
15934,EXCISION DE ULCERA SACRA DE DECUBITO CON CIERRE DE COLGAJO DE PIEL.
15935,EXCISION DE ULCERA SACRA DE DECUBITO CON CIERRE DE COLGAJO DE PIEL. CON OSTECTOMIA.
15936,EXCISION DE ULCERA DE DECUBITO SACRA EN PREPARACION PARA COLGAJO DE MUSCULO O MIOCUTANEO O CIERRE DE INJERTO DE PIEL.
15937,EXCISION DE ULCERA DE DECUBITO SACRA EN PREPARACION PARA COLGAJO DE MUSCULO O MIOCUTANEO O CIERRE DE INJERTO DE PIEL. CON OSTECTOMIA.
15940,"EXCISION, ULCERA ISQUIATICA DE DECUBITO SUTURA PRIMARIA."
15941,"EXCISION, ULCERA ISQUIATICA DE DECUBITO SUTURA PRIMARIA. CON OSTECTOMIA (ISQUIECTOMIA)."
15944,EXCISION DE ULCERA DE DECUBITO ISQUIATICA CON CIERRE DE COLGAJO DE PIEL.
15945,EXCISION DE ULCERA DE DECUBITO ISQUIATICA CON CIERRE DE COLGAJO DE PIEL. CON OSTECTOMIA.
15946,EXCISION DE ULCERA DE DECUBITO ISQUIATICA CON OSTECTOMIA EN PREPARACION PARA COLGAJO DE MUSCULO O MIOCUTANEO O  CIERRE DE INJERTO CUTANEO.
15950,"EXCISION DE ULCERA DE DECUBITO TROCANTEREA, SUTURA PRIMARIA."
15951,"EXCISION DE ULCERA DE DECUBITO TROCANTEREA, SUTURA PRIMARIA. CON OSTECTOMIA."
15952,"EXCISION TROCANTERICA DE ULCERA DE DECUBITO, CON CIERRE DE COLGAJO DE PIEL."
15953,"EXCISION TROCANTERICA DE ULCERA DE DECUBITO, CON CIERRE DE COLGAJO DE PIEL. CON OSTECTOMIA."
15956,"EXCISION TROCANTERICA DE ULCERA DE DECUBITO EN PREPARACION PARA COLGAJO DE MUSCULO O MIOCUTANEO , O  CIERRE DE COLGAJO CUTANEO."
15958,"EXCISION TROCANTERICA DE ULCERA DE DECUBITO EN PREPARACION PARA COLGAJO DE MUSCULO O MIOCUTANEO , O  CIERRE DE COLGAJO CUTANEO. CON OSTECTOMIA."
15999,"EXCISION DE ULCERA DE DECUBITO, NO LISTADA."
16000,TRATAMIENTO INICIAL QUEMADURAS DE L GRADO CUANDO NO SE REQUIERE MAS QUE TRATAMIENTO LOCAL.
16020,"TRATAMIENTO INICIAL QUEMADURAS DE L GRADO CUANDO NO SE REQUIERE MAS QUE TRATAMIENTO LOCAL. SIN ANESTESIA, EN CONSULTORIO U HOSPITAL, PEQUENA."
16025,"TRATAMIENTO INICIAL QUEMADURAS DE L GRADO CUANDO NO SE REQUIERE MAS QUE TRATAMIENTO LOCAL. SIN ANESTESIA, MEDIANA (EJ.TODA LA CARA O TODA UNA EXTREMIDAD)."
16030,"TRATAMIENTO INICIAL QUEMADURAS DE L GRADO CUANDO NO SE REQUIERE MAS QUE TRATAMIENTO LOCAL. SIN ANESTESIA, EXTENSA (EJ.MAS DE UNA EXTREMIDAD)."
16031,CURACION INICIAL EN EL QUIROFANO POR CADA 5% DE SUPERFICIE CORPORAL QUEMADA HASTA EL 25%
16035,CURACION INICIAL EN EL QUIROFANO POR CADA 5% DE SUPERFICIE CORPORAL QUEMADA HASTA EL 25% ESCAROTOMIA; INCISION INICIAL.
16036,CURACION INICIAL EN EL QUIROFANO POR CADA 5% DE SUPERFICIE CORPORAL QUEMADA HASTA EL 25%CADA INCISION ADICIONAL (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO).
16038,CURACION INICIAL EN EL QUIROFANO POR CADA 10% ADICIONAL SOBRE LOS PRIMEROS 25% DE SUPERFICIE CORPORAL QUEMADA
17000,"DESTRUCCION (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO) DE TODA LESION BENIGNA O LESION PREMALIGNA (EJ: QUERATOSIS ACTINICA), DIFERENTES A LESIONES PROLIFERATIVAS CUTANEO VASCULARES; PRIMERA LESION."
17003,"DESTRUCCION (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO) DE TODA LESION BENIGNA O LESION PREMALIGNA (EJ: QUERATOSIS ACTINICA), DIFERENTES A LESIONES PROLIFERATIVAS CUTANEO VASCULARES; SEGUNDA LESION HASTA 14 LESIONES (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
17004,"DESTRUCCION (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO) DE TODA LESION BENIGNA O LESION PREMALIGNA (EJ: QUERATOSIS ACTINICA), DIFERENTES A LESIONES PROLIFERATIVAS CUTANEO VASCULARES; 15 O MAS LESIONES."
17106,"DESTRUCCION DE LESIONES VASCULARES CUTANEAS PROLIFERATIVAS (EJ:TECNICA LASER), MENOS DE 10 CM2."
17107,"DESTRUCCION DE LESIONES VASCULARES CUTANEAS PROLIFERATIVAS (EJ:TECNICA LASER), DE 10 A 50 CM2."
17108,"DESTRUCCION DE LESIONES VASCULARES CUTANEAS PROLIFERATIVAS (EJ:TECNICA LASER), MAYOR A 50 CM2."
17110,"DESTRUCCION (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO) DE VERRUGAS PLANAS, JUVENILES O MOLLUSCUM, CONTAGIOSUM, MILLIA, HASTA 14 LESIONES."
17111,"DESTRUCCION (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO) DE VERRUGAS PLANAS, JUVENILES O MOLLUSCUM, CONTAGIOSUM, MILLIA, 15 O MAS LESIONES."
17250,CAUTERIZACION QUIMICA DE TEJIDO DE GRANULACION (EJ: FISTULA).
17260,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  TRONCO, BRAZOS O PIERNAS. LESION DE HASTA CM5 0 DE DIAMETRO. "
17261,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  TRONCO, BRAZOS O PIERNAS. LESION DE DIAMETRO 0.6 A 1 CM"
17262,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  TRONCO, BRAZOS O PIERNAS. LESION DE DIAMETRO 1.1 A 2.0 CM"
17263,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  TRONCO, BRAZOS O PIERNAS. LESION DE DIAMETRO 2.1 A 3.0 CM"
17264,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  TRONCO, BRAZOS O PIERNAS. LESION DE DIAMETRO 3.1 A 4.0 CM"
17266,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  TRONCO, BRAZOS O PIERNAS. LESION DE DIAMETRO MAYOR A 4 CM"
17270,"DESTRUCCION DE LESION MALIGNA, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  CUERO CABELLUDO CUELLO, MANOS, PIES, GENITALES;  DIAMETRO HASTA CM5 CM"
17271,"DESTRUCCION DE LESION MALIGNA, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  CUERO CABELLUDO CUELLO, MANOS, PIES, GENITALES; LESION DE DIAMETRO 0.6 A 1 CM"
17272,"DESTRUCCION DE LESION MALIGNA, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  CUERO CABELLUDO CUELLO, MANOS, PIES, GENITALES; LESION DE DIAMETRO 1.1 A 2.0 CM."
17273,"DESTRUCCION DE LESION MALIGNA, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  CUERO CABELLUDO CUELLO, MANOS, PIES, GENITALES; LESION DE DIAMETRO 2.1 A 3.0 CM"
17274,"DESTRUCCION DE LESION MALIGNA, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  CUERO CABELLUDO CUELLO, MANOS, PIES, GENITALES; LESION DE DIAMETRO 3.1 A 4.0 CM"
17276,"DESTRUCCION DE LESION MALIGNA, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO)  CUERO CABELLUDO CUELLO, MANOS, PIES, GENITALES; LESION DE DIAMETRO MAYOR A 4 CM"
17280,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO), CARA, PARPADOS, NARIZ, OREJAS, LABIOS Y MEMBRANAS MUCOSAS, DIAMETRO HASTA 0.5 CM"
17281,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO), CARA, PARPADOS, NARIZ, OREJAS, LABIOS Y MEMBRANAS MUCOSAS, LESION DE DIAMETRO 0.6 A 1 CM"
17282,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO), CARA, PARPADOS, NARIZ, OREJAS, LABIOS Y MEMBRANAS MUCOSAS, LESION DE DIAMETRO 1.1 A 2.0 CM"
17283,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO), CARA, PARPADOS, NARIZ, OREJAS, LABIOS Y MEMBRANAS MUCOSAS, LESION DE DIAMETRO 2.1 A 3.0 CM"
17284,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO), CARA, PARPADOS, NARIZ, OREJAS, LABIOS Y MEMBRANAS MUCOSAS, LESION DE DIAMETRO 3.1 A 4.0 CM"
17286,"DESTRUCCION DE LESIONES MALIGNAS, (EJ: LASER, ELECTROCIRUGIA, CRIO CIRUGIA, QUIMIOCIRUGIA, CURETAJE QUIRURGICO), CARA, PARPADOS, NARIZ, OREJAS, LABIOS Y MEMBRANAS MUCOSAS, LESION DE DIAMETRO MAYOR A 4 CM"
17311,"QUIMIOCIRUGIA (TECNICA MICROGAFICA DE MOHS), INCLUYE LA REMOCION DE TODO EL TUMOR, EXCISION QUIRURGICA DE LOS TEJIDOS, MAPEO, CODIFICACION POR COLOR DE LOS ESPECIMENES POR EL CIRUJANO, EXAMEN MICROSCOPICO POR EL CIRUJANO Y LA COMPLETA PREPARACION HISTOPATOLOGICA INCLUYENDO LA COLORACION DE RUTINA (EJ: HEMATOXILINA-EOSINA, AZUL DE TOLUIDINE); CABEZA, CUELLO, MANOS, PIES, GENITALES O CUALQUIER UBICACION QUE INCLUYA DIRECTAMENTE CIRUGIA DE MUSCULO, CARTILAGO, HUESOS, TENDONES, NERVIOS MAYORES O VASOS;ESTADIO I, HASTA 5 BLOQUES DE TEJIDO."
17312,"QUIMIOCIRUGIA (TECNICA MICROGAFICA DE MOHS), INCLUYE LA REMOCION DE TODO EL TUMOR, EXCISION QUIRURGICA DE LOS TEJIDOS, MAPEO, CODIFICACION POR COLOR DE LOS ESPECIMENES POR EL CIRUJANO, EXAMEN MICROSCOPICO POR EL CIRUJANO Y LA COMPLETA PREPARACION HISTOPATOLOGICA INCLUYENDO LA COLORACION DE RUTINA (EJ: HEMATOXILINA-EOSINA, AZUL DE TOLUIDINE); CABEZA, CUELLO, MANOS, PIES, GENITALES O CUALQUIER UBICACION QUE INCLUYA DIRECTAMENTE CIRUGIA DE MUSCULO, CARTILAGO, HUESOS, TENDONES, NERVIOS MAYORES O VASOS;ESTADIO I, CADA ESTADIO ADICIONAL HASTA CON 5 BLOQUES DE TEJIDO (LISTELO SEPARADAMENTE EN ADICION AL PROCEDIMIENTO PRIMARIO)"
17313,"QUIMIOCIRUGIA (TECNICA MICROGAFICA DE MOHS), INCLUYE LA REMOCION DE TODO EL TUMOR, EXCISION QUIRURGICA DE LOS TEJIDOS, MAPEO, CODIFICACION POR COLOR DE LOS ESPECIMENES POR EL CIRUJANO, EXAMEN MICROSCOPICO POR EL CIRUJANO Y LA COMPLETA PREPARACION HISTOPATOLOGICA INCLUYENDO LA PRIMERA COLORACION DE RUTINA (EJ: HEMATOXILINA-EOSINA, AZUL DE TOLUIDINE); DE TRONCO, BRAZOS Y PIERNAS, ESTADIO I, HASTA 5 BLOQUES DE TEJIDO."
17314,"QUIMIOCIRUGIA (TECNICA MICROGAFICA DE MOHS), INCLUYE LA REMOCION DE TODO EL TUMOR, EXCISION QUIRURGICA DE LOS TEJIDOS, MAPEO, CODIFICACION POR COLOR DE LOS ESPECIMENES POR EL CIRUJANO, EXAMEN MICROSCOPICO POR EL CIRUJANO Y LA COMPLETA PREPARACION HISTOPATOLOGICA INCLUYENDO LA PRIMERA COLORACION DE RUTINA (EJ: HEMATOXILINA-EOSINA, AZUL DE TOLUIDINE); DE TRONCO, BRAZOS Y PIERNAS, ESTADIO I,  CADA ESTADIO ADICIONAL HASTA CON 5 BLOQUES DE TEJIDO (LISTELO SEPARADAMENTE EN ADICION AL PROCEDIMIENTO PRIMARIO)"
17315,"QUIMIOCIRUGIA (TECNICA MICROGAFICA DE MOHS), INCLUYE LA REMOCION DE TODO EL TUMOR, EXCISION QUIRURGICA DE LOS TEJIDOS, MAPEO, CODIFICACION POR COLOR DE LOS ESPECIMENES POR EL CIRUJANO, EXAMEN MICROSCOPICO POR EL CIRUJANO Y LA COMPLETA PREPARACION HISTOPATOLOGICA INCLUYENDO LA PRIMERA COLORACION DE RUTINA (EJ: HEMATOXILINA-EOSINA, AZUL DE TOLUIDINE); CADA BLOQUE ADICIONAL DESPUES DE 5 BLOQUES, CUALQUIER ESTADIO. LISTELO SEPARADAMENTE EN ADICION AL CODIGO DE PROCEDIMIENTO PRIMARIO."
17340,CRIOTERAPIA (CO2 -N2 LIQUIDO) PARA ACNE.
17360,EXFOLIACION QUIMICA PARA ACNE.
17380,"DEPILACION POR ELECTROLISIS, CADA Â½ HORA."
17999,"PROCEDIMIENTOS NO LISTADOS, PIEL, MEMBRANAS MUCOSAS O TEJIDO SUBCUTANEO."
19100,"BIOPSIA DE SENO; POR AGUJA, SIN GUIA POR IMAGEN. (PROCEDIMIENTO SEPARADO)."
19101,"BIOPSIA DE SENO; ABIERTA, INCISIONAL."
19102,"BIOPSIA DE SENO; PERCUTANEA POR AGUJA, USANDO GUIA POR IMAGEN. "
19103,"BIOPSIA DE SENO; PERCUTANEA CON DISPOSITIVO PARA BIOPSIA ROTATORIA O CON VACIO AUTOMATICO ASISTIDO, USANDO GUIA POR IMAGEN. "
19105,"ABLACION, CRIOCIRUGIA DE FIBROADENOMA, INCLUIDO GUIA ULTRASONICA, CADA FIBROADENOMA"
19110,EXPLORACION DE PEZON CON O SIN EXTIRPACION DE UN DUCTO LACTOGENO SOLITARIO O UN PAPILOMA LACTOGENO DUCTAL.
19112,EXCISION DE UNA FISTULA DE CONDUCTO GALACTOFORO.
19120,"EXCISION DE QUISTE, FIBROADENOMA U OTROS TUMORES BENIGNOS O TUMOR DE TEJIDO MAMARIO ABERRANTE MALIGNO, LESION DEL DUCTO O LESION DEL PEZON, O AREOLA (EXCEPTO 19140), ABIERTA, HOMBRE O MUJER, UNA O MAS LESIONES. "
19125,EXCISION DE LESION DE MAMA IDENTIFICADA POR LA COLOCACION PREOPERATORIA DE UN MARCADOR RADIOLOGICO; LESION UNICA.
19126,EXCISION DE LESION DE MAMA IDENTIFICADA POR LA COLOCACION PREOPERATORIA DE UN MARCADOR RADIOLOGICO; CADA LESION ADICIONAL IDENTIFICADA SEPARADAMENTE POR UN MARCADOR RADIOLOGICO OPERATORIO. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO).
19260,EXCISION DE TUMOR DE LA PARED TORAXICA INCLUYENDO LAS COSTILLAS.
19271,"EXCISION DE TUMOR DE LA PARED TORAXICA, QUE INVOLUCRA LAS COSTILLAS, CON RECONSTRUCCION PLASTICA; SIN LINFADENECTOMIA MEDIASTINAL."
19272,"EXCISION DE TUMOR DE LA PARED TORAXICA, QUE INVOLUCRA LAS COSTILLAS, CON RECONSTRUCCION PLASTICA; CON LINFADENECTOMIA MEDIASTINAL."
19290,COLOCACION PREOPERATORIA EN LA MAMA DE ALAMBRE PARA LOCALIZACION DE AGUJA. 
19291,COLOCACION PREOPERATORIA EN LA MAMA DE ALAMBRE PARA LOCALIZACION DE AGUJA. CADA LESION ADICIONAL. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO).
19295,"COLOCACION DE CLIP METALICO DE LOCALIZACION, GUIADA POR IMAGEN, PERCUTANEO, DURANTE BIOPSIA DE MAMA. (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
19296,"COLOCACION DE CATETER BALON PARA RADIOTERAPIA, EN LA MAMA, PARA APLICACION DE RADIOELEMENTO INTESTICIAL, LUEGO DE MASTECTOMIA PARCIAL, INCLUYE GUIA POR IMAGEN, EN DIA DIFERENTE A LA MASTECTOMIA. "
19297,CONCURRENTE CON LA MASTECTOMIA PARCIAL (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO).
19298,"COLOCACION DE CATETERES PARA BRAQUITERAPIA (TUBOS MULTIPLES Y TUBOS TIPO BOTON) EN LA MAMA, PARA APLICACION DE RADIOELEMENTO INTESTICIAL, (AL MOMENTO O SUBSECUENTE A) MASTECTOMIA PARCIAL, INCLUYE GUIA POR IMAGEN.                                                                                                                              "
19300,MASTECTOMIA POR GINECOMASTIA.
19301,"MASTECTOMIA PARCIAL (EJ. LUMPECTOMIA, TILECTOMIA, CUADRANTECTOMIA, SEGMENTECTOMIA)"
19302,"MASTECTOMIA PARCIAL (EJ. LUMPECTOMIA, TILECTOMIA, CUADRANTECTOMIA, SEGMENTECTOMIA) CON LINFADENECTOMIA AXILAR."
19303,MASTECTOMIA SIMPLE COMPLETA.
19304,MASTECTOMIA SUBCUTANEA.
19305,"MASTECTOMIA, RADICAL, INCLUYENDO LOS MUSCULOS PECTORALES Y GANGLIOS LINFATICOS AXILARES. "
19306,"MASTECTOMIA, RADICAL, INCLUYENDO LOS MUSCULOS PECTORALES Y GANGLIOS LINFATICOS AXILARES Y MAMARIOS INTERNOS (OPERACION TIPO URBAN)."
19307,"MASTECTOMIA RADICAL MODIFICADA, INCLUYENDO GANGLIOS LINFATICOS AXILARES, CON O SIN MUSCULO PECTORAL MENOR, PERO EXCLUYENDO EL MUSCULO PECTORAL MAYOR."
19316,MASTOPEXIA.
19318,MAMOPLASTIA DE REDUCCION.
19324,MAMOPLASTIA DE AUMENTO SIN IMPLANTE PROTESICO.
19325,MAMOPLASTIA DE AUMENTO CON IMPLANTE PROTESICO.
19328,REMOCION DE IMPLANTE MAMARIO INTACTO.
19330,REMOCION DE MATERIAL DE IMPLANTE MAMARIO.
19340,"INSERCION INMEDIATA DE PROTESIS MAMARIA SEGUIDA DE MASTOPEXIA, MASTECTOMIA O EN RECONSTRUCCION."
19342,"INSERCION DIFERIDA DE PROTESIS MAMARIA SEGUIDA DE MASTOPEXIA, MASTECTOMIA O EN RECONSTRUCCION."
19350,RECONSTRUCCION DE AREOLA/PEZON.
19355,CORRECCION DE PEZONES INVERTIDOS.
19357,"RECONSTRUCCION DE MAMA, INMEDIATA O DIFERIDA, CON EXPANSOR DE TEJIDO, INCLUYENDO LA EXPANSION SUBSECUENTE."
19361,"RECONSTRUCCION DE MAMA CON COLGAJO DEL LATISIMUS DORSI, CON O SIN IMPLANTE PROTESICO."
19364,RECONSTRUCCION DE MAMA CON COLGAJO LIBRE.
19366,RECONSTRUCCION DE MAMA CON OTRA TECNICA.
19367,"RECONSTRUCCION DE MAMA CON COLGAJO TRANSVERSO MIOCUTANEO DE RECTO ABDOMINAL (TRAM), PEDICULO SIMPLE, INCLUYENDO CIERRE DEL SITIO DONADOR."
19368,"RECONSTRUCCION DE MAMA CON COLGAJO TRANSVERSO MIOCUTANEO DE RECTO ABDOMINAL (TRAM), PEDICULO SIMPLE, INCLUYENDO CIERRE DEL SITIO DONADOR. CON ANASTOMOSIS MICROVASCULAR."
19369,"RECONSTRUCCION DE MAMA CON COLGAJO TRANSVERSO MIOCUTANEO DE RECTO ABDOMINAL (TRAM), PEDICULO DOBLE, INCLUYENDO CIERRE DEL SITIO DONADOR."
19370,CAPSULOTOMIA PERIPROSTETICA ABIERTA DE MAMA.
19371,CAPSULOTOMIA PERIPROSTETICA DE MAMA.
19380,REVISION DE RECONSTRUCCION DE MAMA.
19396,PREPARACION DE LECHO PARA IMPLANTE MAMARIO.
19499,CUALQUIER PROCEDIMIENTO DE MAMA NO DESCRITO.
20000,"INCISION DE ABSCESO DE  TEJIDOS BLANDOS, (EJ: SECUNDARIO A OSTEOMIELITIS), SUPERFICIAL."
20005,PROFUNDO O COMPLICADO.
20100,EXPLORACION DE HERIDA PENETRANTE (PROCEDIMIENTO SEPARADO) DE CUELLO.
20101,EXPLORACION DE HERIDA PENETRANTE (PROCEDIMIENTO SEPARADO) DE TORAX.
20102,"EXPLORACION DE HERIDA PENETRANTE (PROCEDIMIENTO SEPARADO) DE ABDOMEN, FLANCOS O DORSO."
20103,EXPLORACION DE HERIDA PENETRANTE (PROCEDIMIENTO SEPARADO) DE EXTREMIDADES.
20150,"EXCISION DE BARRA EPIFISIARIA, CON O SIN INJERTO DE TEJIDO BLANDO AUTOGENO OBTENIDO A TRAVES DE LA MISMA INCISION FASCIAL."
20200,"BIOPSIA DE MUSCULO, SUPERFICIAL."
20205,"BIOPSIA DE MUSCULO, PROFUNDA."
20206,BIOPSIA PERCUTANEA DE MUSCULO CON AGUJA.
20220,"BIOPSIA DE HUESO SUPERFICIAL, MEDIANTE TROCAR O AGUJA (EJ. ILIACO, ESTERNON, PROCESO ESPINOSO, COSTILLAS)"
20225,BIOPSIA DE HUESO PROFUNDO (CUERPO VERTEBRAL O FEMUR).
20240,"BIOPSIA, ABIERTA DE HUESO, SUPERFICIAL (EJ. ILIACO, ESTERNON, APOFISIS ESPINOSAS, COSTILLAS, TROCANTER DEL FEMUR)."
20245,"BIOPSIA, ABIERTA DE HUESO, PROFUNDA (EJ. HUMERO, ISQUION, FEMUR)."
20250,"BIOPSIA ABIERTA DE CUERPO VERTEBRAL, DORSAL. "
20251,"BIOPSIA ABIERTA DE CUERPO VERTEBRAL, LUMBAR O CERVICAL."
20500,INYECCION EN UN TRACTO SINUSAL; TERAPEUTICO (PROCEDIMIENTO SEPARADO).
20501,INYECCION EN UN TRACTO SINUSAL; DIAGNOSTICO (SINOGRAMA).
20520,"RESECCION DE CUERPO EXTRANO EN MUSCULO O TENDON,  PROCEDIMIENTO SIMPLE."
20525,"RESECCION DE CUERPO EXTRANO EN MUSCULO O TENDON,  PROFUNDO O COMPLICADO."
20526,"INYECCION TERAPEUTICA (EJ. ANESTESICO LOCAL, CORTICOIDE) TUNEL DEL CARPO."
20550,"INYECCION (ES); VAINA TENDINOSA UNICA, O LIGAMENTO, APONEUROSIS (EJ. FASCIA PLANTAR)."
20551,INYECCION (ES); ORIGEN/INSERCION DE UN SOLO TENDON.
20552,"INYECCION (ES); PUNTOS GATILLO UNICO O MULTIPLES, UNO O DOS MUSCULOS."
20553,"INYECCION (ES); PUNTOS GATILLO UNICO O MULTIPLES, TRES O MAS MUSCULOS."
20555,COLOCACION DE AGUJAS O CATETERES EN MUSCULO Y/O TEJIDOS BLANDOS PARA APLICACION SUBSECUENTE DE RADIOELEMENTOS INTERSTICIALES (EN EL MOMENTO DEL PROCEDIMIENTO DE COLOCACION O POSTERIOR A ESTE)
20600,"ARTROCENTESIS, ASPIRACION Y/O INYECCION; ARTICULACION PEQUENAS O BURSA, (EJ:DEDO DE LA MANO O DEDO DEL PIE)."
20605,"ARTROCENTESIS, ASPIRACION Y/O INYECCION; ARTICULACION INTERMEDIA O BURSA (EJ. ARTICULACION TEMPOROMANDIBULAR, ACROMIOCLAVICULAR, MUNECA, CODO, TOBILLO O LA BURSA OLECRANEANA)."
20610,"ARTROCENTESIS, ASPIRACION Y/O INYECCION; ARTICULACION MAYOR O BURSA (EJ. HOMBRO, CADERA, RODILLA, BURSA SUBACROMIAL)."
20612,ASPIRACION Y/O INYECCION DE GANGLION (ES) CUALQUIER LOCALIZACION.
20615,ASPIRACION E INYECCION PARA TRATAMIENTO DE QUISTE DE HUESO.
