codigo	descripcion
47560	LAPAROSCOPIA QUIRURGICA, CON GUIA POR COLANGIOGRAFIA TRANSHEPATICA, SIN BIOPSIA. 
47561	LAPAROSCOPIA QUIRURGICA, CON GUIA POR COLANGIOGRAFIA TRANSHEPATICA, CON BIOPSIA.
47562	COLECISTECTOMIA
47563	COLECISTECTOMIA CON COLANGIOGRAFIA.
47564	COLECISTECTOMIA CON EXPLORACION DEL CONDUCTO BILIAR COMUN.
47570	COLECISTOENTEROSTOMIA.
47579	PROCEDIMIENTOS LAPAROSCOPICOS NO LISTADOS DEL TRACTO BILIAR. 
47600	COLECISTECTOMIA 
47605	COLECISTECTOMIA CON COLANGIOGRAFIA
47610	COLECISTECTOMIA CON EXPLORACION DE CONDUCTO COMUN
47612	COLECISTECTOMIA CON COLEDOCOENTEROSTOMIA
47620	COLECISTECTOMIA CON ESFINTEROTOMIA O ESFINTEROPLASTIA TRANSDUODENAL, CON O SIN  COLANGIOGRAFIA
47630	EXTRACCION DE CALCULOS EN CONDUCTO BILIAR, PERCUTANEO, A TRAVES DE TUBO-T, CON CANASTA O LAZO
47700	EXPLORACION DE ATRESIA CONGENITA DE CONDUCTOS BILIARES, SIN REPARACION, CON O SIN BIOPSIA BILIAR, CON O SIN COLANGIOGRAFIA 
47701	PORTOENTEROSTOMIA 
47711	RESECCION DE TUMOR DE CONDUCTO BILIAR, CON O SIN  REPARACION PRIMARIA DE CONDUCTO BILIAR, EXTRAHEPATICO
47712	RESECCION DE TUMOR DE CONDUCTO BILIAR, CON O SIN  REPARACION PRIMARIA DE CONDUCTO BILIAR, INTRAHEPATICO 
47715	RESECCION DE QUISTE DE  COLEDOCO
47720	COLECISTOENTEROSTOMIA; DIRECTA
47721	COLECISTOENTEROSTOMIA;CON GASTROENTEROSTOMIA
47740	COLECISTOENTEROSTOMIA;EN Y DE ROUX
47741	COLECISTOENTEROSTOMIA;EN Y DE ROUX CON GASTROENTEROSTOMIA
47760	ANASTOMOSIS DE CONDUCTOS BILIARES EXTRAHEPATICOS Y TRACTO GASTROINTESTINAL
47765	ANASTOMOSIS DE CONDUCTOS INTRAHEPATICOS Y TRACTO GASTROINTESTINAL
47780	ANASTOMOSIS EN Y DE ROUX, DE CONDUCTOS BILIARES EXTRAHEPATICOS Y TRACTO GASTROINTESTINAL
47785	ANASTOMOSIS EN Y DE ROUX DE CONDUCTOS BILIARES INTRAHEPATICOS Y TRACTO GASTROINTESTINAL
47800	RECONSTRUCCION PLASTICA, DE CONDUCTOS BILIARES EXTRAHEPATICOS CON ANASTOMOSIS TERMINO-TERMINAL
47801	COLOCACION DE STENT EN COLEDOCO
47802	HEPATICOENTEROSTOMIA CON TUBO EN U
47900	SUTURA DE CONDUCTO BILIAR EXTRAHEPATICO POR LESION PREEXISTENTE (PROCEDIMIENTO SEPARADO)
47999	PROCEDIMIENTOS NO LISTADOS, TRACTO BILIAR
48000	COLOCACION DE DRENAJES PERIPANCREATICOS POR PANCREATITIS AGUDA
48001	COLOCACION DE DRENAJES PERIPANCREATICOS POR PANCREATITIS AGUDA CON COLECISTOSTOMIA, GASTROSTOMIA Y YEYUNOSTOMIA
48020	EXTRACCION DE CALCULOS PANCREATICOS.
48100	BIOPSIA DE PANCREAS, ABIERTA, CUALQUIER METODO (EJEM. ASPIRACION POR AGUJA FINA, BIOPSIA EN CUNA)
48102	BIOPSIA DE PANCREAS CON AGUJA PERCUTANEA.
48105	RESECCION O DEBRIDAMIENTO DE PANCREAS Y TEJIDO PERIPANCREATICO POR PANCREATITIS AGUDA NECROSANTE
48120	RESECCION DE LESION DE PANCREAS COMO QUISTE O ADENOMA.
48140	PANCREATECTOMIA DISTAL SUBTOTAL CON O SIN ESPLENECTOMIA; SIN PANCREATICOYEYUNOSTOMIA
48145	PANCREATECTOMIA DISTAL SUBTOTAL CON O SIN ESPLENECTOMIA; CON PANCREATICOYEYUNOSTOMIA.
48146	PANCREATECTOMIA, DISTAL, SUBTOTAL, CON PRESERVACION DE DUODENO 
48148	RESECCION SIMPLE DE LA AMPOLLA DE VATER.
48150	PANCREATECTOMIA PROXIMAL SUBTOTAL CON DUODENECTOMIA TOTAL, GASTRECTOMIA PARCIAL, COLEDOCOENTEROSTOMIA Y GASTROYEYUNOSTOMIA (WHIPPLE); CON  PANCREATOYEYUNOSTOMIA
48152	PANCREATECTOMIA PROXIMAL SUBTOTAL CON DUODENECTOMIA TOTAL, GASTRECTOMIA PARCIAL, COLEDOCOENTEROSTOMIA Y GASTROYEYUNOSTOMIA (WHIPPLE); SIN PANCREATOYEYUNOSTOMIA
48153	PANCREATECTOMIA, PROXIMAL, SUBTOTAL CON DUODENECTOMIA SUBTOTAL, COLEDOCOENTEROSTOMIA Y DUODENOYEYUNOSTOMIA CON PANCREATOYEYUNOSTOMIA
48154	PANCREATECTOMIA, PROXIMAL, SUBTOTAL CON DUODENECTOMIA SUBTOTAL, COLEDOCOENTEROSTOMIA Y DUODENOYEYUNOSTOMIA SIN PANCREATOYEYUNOSTOMIA
48155	PANCREATECTOMIA TOTAL
48160	PANCREATECTOMIA TOTAL O SUBTOTAL CON TRANSPLANTE AUTOLOGO DE PANCREAS O ISLOTES PANCREATICOS
48400	INYECCION PARA PANCREATOGRAFIA INTRAOPERATORIA (LISTELO SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO).
48500	MARSUPIALIZACION DE QUISTE PANCREATICO.
48510	DRENAJE EXTERNO DE PSEUDOQUISTE DEL PANCREAS, ABIERTO.
48511	DRENAJE EXTERNO DE PSEUDOQUISTE DEL PANCREAS, PERCUTANEO
48520	ANASTOMOSIS INTERNA DE QUISTE PANCREATICO AL TRACTO GASTOINTESTINAL, DIRECTAMENTE.
48540	ANASTOMOSIS INTERNA DE QUISTE PANCREATICO AL TRACTO GASTOINTESTINAL, DIRECTAMENTE. CON UNA Y - DE - ROUX.
48545	PANCREATORRAFIA POR TRAUMA
48547	EXCLUSION DUODENAL CON GASTROYEYUNOSTOMIA POR TRAUMA PANCREATICO
48548	PANCREATICOYEYUNOSTOMIA CON  ANASTOMOSIS LATERO LATERAL (OPERACION DE PUESTOW).
48550	PANCREATECTOMIA DE DONANTE, (INCLUYE PRESERVACION EN FRIO) CON O SIN SEGMENTO DUODENAL PARA TRANSPLANTE
48551	PREPARACION ESTANDAR DE INJERTO DE PANCREAS DE DONANTE CADAVERICO PREVIO AL TRANSPLANTE, INCLUYE DISECCION DEL LOS TEJIDOS BLANDOS CIRCUNDANTES AL TRANSPLANTE, ESPLENECTOMIA, DUODENOTOMIA, LIGADURA DEL CONDUCTO BILIAR, LIGADURA DE LOS VASOS MESENTERICOS, ANASTOMOSIS ARTERIAL EN Y DEL INJERTO DESDE LA ARTERIA ILIACA A LA ARTERIA MESENTERICA SUPERIOR Y LA ARTERIA ESPLENICA. 
48552	RECONSTRUCCION DE INJERTO DE PANCREAS DE DONANTE CADAVERICO PREVIO AL TRANSPLANTE, CADA ANASTOMOSIS VENOSA.
48554	TRANSPLANTE DE ALOINJERTO PANCREATICO
48556	REMOCION DE ALOINJERTO PANCREATICO TRANSPLANTADO
48999	PROCEDIMIENTOS NO LISTADOS, PANCREAS
49000	LAPAROTOMIA EXPLORATORIA, CELIOTOMIA EXPLORATORIA, CON O SIN BIOPSIA, (PROCEDIMIENTO SEPARADO).
49002	LAPAROTOMIA EXPLORATORIA, REOPERACION DE LAPAROTOMIA RECIENTE.
49010	LAPAROTOMIA EXPLORATORIA, EXPLORACION DEL ESPACIO RETROPERITONEAL, CON O SIN BIOPSIAS. (PROCEDIMIENTO SEPARADO).
49020	DRENAJE DE ABSCESO PERITONEAL O PERITONITIS LOCALIZADA,EXCLUSIVO DE ABSCESO APENDICULAR, TRANSABDOMINAL.
49021	DRENAJE DE ABSCESO PERITONEAL O PERITONITIS LOCALIZADA,EXCLUSIVO DE ABSCESO APENDICULAR, PERCUTANEO 
49040	DRENAJE DE ABSCESO SUBDIAFRAGMATICO O SUBFRENICO. ABIERTO
49041	DRENAJE DE ABSCESO SUBDIAFRAGMATICO O SUBFRENICO. PERCUTANEO 
49060	DRENAJE DE ABSCESO RETROPERITONEAL; ABIERTO.
49061	DRENAJE DE ABSCESO RETROPERITONEAL;PERCUTANEO  
49062	DRENAJE DE LINFOCELE EXTRAPERITONEAL A LA CAVIDAD PERITONEAL, ABIERTO
49080	PERITONEOCENTESIS, PARACENTESIS ABDOMINAL O LAVADO PERITONEAL, (DIAGNOSTICO, TERAPEUTICO), INICIAL.
49081	PERITONEOCENTESIS, PARACENTESIS ABDOMINAL O LAVADO PERITONEAL, (DIAGNOSTICO, TERAPEUTICO), SUBSECUENTE.
49180	BIOPSIA CON AGUA PERCUTANEA DE MASA RETROPERITONEAL O ABDOMINAL.
49203	REMOCION O DESTRUCCION ABIERTA DE TUMORES, QUISTES O ENDOMETRIOMAS INTRAABDOMINALES SIENDO EL TUMOR MAS GRANDE DE 5 0 O MENOS
49204	REMOCION O DESTRUCCION ABIERTA DE TUMORES, QUISTES O ENDOMETRIOMAS INTRAABDOMINALES SIENDO EL TUMOR MAS GRANDE DE 5 A 10 0 DE DIAMETRO
49205	REMOCION O DESTRUCCION ABIERTA DE TUMORES, QUISTES O ENDOMETRIOMAS INTRAABDOMINALES SIENDO EL TUMOR MAS GRANDE MAS DE 10 0 DE DIAMETRO
49215	EXCISION DE TUMOR PRESACRO O SACROCOCCIGEO.
49220	LAPAROTOMIA PARA ESTADIAJE POR ENFERMEDAD DE HODGKING O LINFOMA (INCLUYE ESPLENECTOMIA, BIOPSIAS CON AGUJA O ABIERTAS DE HIGADO Y DE NODULOS ABDOMINALES Y/O MEDULA OSEA, REPOSICIONAMIENTO DE OVARIO).
49250	ONFALECTOMIA, RESECCION DEL OMBLIGO.(PROCEDIMIENTO SEPARADO)
49255	OMENTECTOMIA O RESECCION DE OMENTO.
49320	LAPAROSCOPIA DIAGNOSTICA DE ABDOMEN, PERITONEO, OMENTO, CON O SIN COLECCION DE ESPECIMEN (ES), POR CEPILLADO O LAVADO (PROCEDIMIENTO SEPARADO).
49321	LAPAROSCOPIA QUIRURGICA CON BIOPSIA (UNICA O MULTIPLE).
49322	LAPAROSCOPIA QUIRURGICA CON ASPIRACION DE CAVIDAD O QUISTE (EJ: QUISTE DE OVARIO) (UNICA O MULTIPLE).
49323	LAPAROSCOPIA QUIRURGICA CON DRENAJE DE LINFOCELE A LA CAVIDA PERITONEAL. 
49324	LAPAROSCOPIA QUIRURGICA CON INSERCION DE CANULA/CATETER INTRAPERITONEAL PERMANENTE
49325	LAPAROSCOPIA QUIRURGICA CON REVISION DE CATETER INSERTADO PREVIAMENTE Y REMOCION DE MATERIAL INTRALUMINAL OBSTRUCTIVO SI SE REALIZA.
49326	LAPAROSCOPIA QUIRURGICA CON OMENTOPEXIA.   ANOTELO SEPARADAMENTE EN ADICION AL CODIGO DE PROCEDIMIENTO PRIMARIO. 
49327	LAPAROSCOPIA QUIRURGICA: CON IMPLANTE
49329	PROCEDIMIENTOS LAPAROSCOPICOS NO LISTADOS DE ABDOMEN PERITONEO Y OMENTO. 
49400	INYECCION DE AIRE O CONTRASTE DENTRO DE LA CAVIDAD PEITONEAL (PROCEDIMIENTO SEPARADO)
49402	EXTRACCION DE CUERPO EXTRANO EN CAVIDAD PERITONEAL.
49411	COLOCACION DE INSTRUMENTO INTERSTICIAL PARA TERAPIA DE RADIACION GUIADA,(EJ.: MARCADORES FIDUCIALES DOSIMETRO  ), PERCUTANEA INTRAABDOMINAL, INTRAPÈLVICA (EXCEPTO PROSTATA) Y/O RETRO PERITONEO SIMPLE O MULTIPLE.
49412	COLOCACION DE INSTRUMENTO INTERSTICIAL PARA TERAPIA DE RADIACION GUIADA,(EJ.,  MARCADORES FIDUCIALES Y DOSIMETRO) ABIERTA INTRAABDOMINAL, INTRAPÈLVICA Y/O  RETROPERITONEAL, INCLUYE IMAGENES GUIDAS, SI REQUIERE SIMPLE O MULTIPLE (LISTELO SEPARADAMENTE EN ADICION AL CODIGO PRIMARIO).
49418	INSERCION DE CATETER INTRAPERITONEAL(EJ.: DIALISIS INTRAPERITONEAL, QUIMIOTERAPIA, MANEJO DE ASCITIS) PROCEDIMIENTO COMPLETO, INCLUYE IMAGENES GUIADAS, LOCALIZACION DEL CATETER,  INYECCION DE CONTRASTE CUANDO SE REQUIERA, SUPERVISION RADIOLOGICA  E INTERPRETACION, PERCUTANEO.
49419	INSERCION DE CANULA O CATETER INTRAPERITONEAL, CON RESERVORIO SUBCUTANEO, PERMANENTE (EJ: TOTALMENTE IMPLANTABLE).
49421	INSERCION DE CANULA O CATETER PARA  DRENAJE O DIALISIS; PERMANENTE.
49422	REMOCION DE CANULA O CATETER INTRAPERITONEAL PERMANENTE
49423	CAMBIO DE CATETER DE DRENAJE DE ABSCESO O QUISTE  PREVIAMENTE PUESTO, BAJO GUIA RADIOLOGICA 
49424	INYECCION DE CONTRASTE PARA EXPLORACION DE ABSCESO O QUISTE A TRAVES DE CATETER PREVIAMENTE PUESTO
49425	INSERCION DE SHUNT PERITONEOVENOSO.
49426	REVISION DE SHUNT PERITONEO-VENOSO.
49427	INYECCION (CONTRASTE PARA EVALUACION DE SHUNT PERITONEO-VENOSO COLOCADO PREVIAMENTE
49428	LIGADURA DE SHUNT PERITONEO-VENOSO
49429	REMOCION DE SHUNT PERITONEO-VENOSO
49435	INSERCION DE EXTENSION SUBCUTANEA A CATETER INTRAPERITONEAL  CON SALIDA EN TORAX.  ANOTELO SEPARADEMENTE EN ADICION AL CODIGO DE PROCEDIMIENTO PRIMARIO.
49436	CREACION DIFERIDA DE ORIFICIO DE SALIDA  PAR SEGMENTO DE CATETER INTRAPERITONEAL.
49440	INSERCION PERCUTANEA DE TUBO DE GASTROSTOMIA, CON GUIA FLUOROSCOPIA QUE INCLUYE LA INYECCION DE CONTRASTE, IMPRESION DE IMAGEN Y REPORTE
49441	INSERCION PERCUTANEA DE TUBO DE DUODENOSTOMIA O YEYNOSTOMIA, CON GUIA FLUOROSCOPIA QUE INCLUYE LA INYECCION DE CONTRASTE, IMPRESION DE IMAGEN Y REPORTE
49442	INSERCION PERCUTANEA DE TUBO DE CECOSTOMIA U OTRO TUBO COLONICO, CON GUIA FLUOROSCOPIA QUE INCLUYE LA INYECCION DE CONTRASTE, IMPRESION DE IMAGEN Y REPORTE
49446	CONVERSION DE TUBO DE GASTROSTOMIA A TUBO DE GASTROYEYUNOSTOMIA CON GUIA FLUOROSCOPIA QUE INCLUYE LA INYECCION DE CONTRASTE, IMPRESION DE IMAGEN Y REPORTE
49450	CAMBIO DE TUBO DE GASTROSTOMIA O YEYUNOSTOMIA CON GUIA FLUOROSCOPIA QUE INCLUYE LA INYECCION DE CONTRASTE, IMPRESION DE IMAGEN Y REPORTE
49451	CAMBIO DE TUBO DE DUODENOSTOMIA O YEYUNOSTOMIA CON GUIA FLUOROSCOPIA QUE INCLUYE LA INYECCION DE CONTRASTE, IMPRESION DE IMAGEN Y REPORTE
49452	CAMBIO DE TUBO DE GASTROYEYUNOSTOMIA CON GUIA FLUOROSCOPIA QUE INCLUYE LA INYECCION DE CONTRASTE, IMPRESION DE IMAGEN Y REPORTE
49460	REMOCION MECANICA DE MATERIAL OBSTRUCTIVO DE TUBO DE GASTROSTOMIA, DUDONESTONOMIA YEYUNOSTOMIA GASTROYEYUNOSTOMIA O CECOSTOMIA CON  GUIA FLUOROSCOPIA QUE INCLUYE LA INYECCION DE CONTRASTE, IMPRESION DE IMAGEN Y REPORTE
49465	INYECCION DE CONTRASTE PARA EVALUACION RADIOLOGICA DE TUBO DE GASTROSTOMIA, DUODENOSTOMIA, YEYUNOSTOMIA, GASTRO YEYUNOSTOMIA, O CECOSTOMIA CON GUIA FLUOROSCOPIA QUE INCLUYE LA INYECCION DE CONTRASTE, IMPRESION DE IMAGEN Y REPORTE
49491	REPARACION DE HERNIA INGUINAL INCIAL, INFANTE PRETERMINO (MENOS DE 37 SEMANAS DE GESTACION AL NACIMIENTO), REALIZADO DESDE EL NACIMIENTO HASTA LAS 50 SEMANAS POST CONCEPCION, CON O SIN HIDROCELECTOMIA, REDUCTIBLE.
49492	REPARACION DE HERNIA INGUINAL INCIAL, INFANTE PRETERMINO (MENOS DE 37 SEMANAS DE GESTACION AL NACIMIENTO), REALIZADO DESDE EL NACIMIENTO HASTA LAS 50 SEMANAS POST CONCEPCION, CON O SIN HIDROCELECTOMIA, INCARCERADA O ESTRANGULADA.
49495	REPARACION DE HERNIA INGUINAL INICIAL,  NINOS A TERMINO, MENORES DE 6 MESES, O PRETERMINO MAYORES DE 50 SEMANAS POST CONCEPCIONY MENOS DE 6 MESES AL MOMENTO DE LA CIRUGIA, CON O SIN HIDROCELECTOMIA, REDUCIBLE 
49496	REPARACION DE HERNIA INGUINAL INICIAL,  NINOS A TERMINO, MENORES DE 6 MESES, O PRETERMINO MAYORES DE 50 SEMANAS POST CONCEPCIONY MENOS DE 6 MESES AL MOMENTO DE LA CIRUGIA, CON O SIN HIDROCELECTOMIA, INCARCERADA O ESTRANGULADA
49500	REPARO DE HERNIA INGUINAL, INICIAL DE 6 MESES A MENOS DE 5 ANOS, CON O SIN HIDROSELECTOMIA; REDUCIBLE
49501	REPARO DE HERNIA INGUINAL, INICIAL DE 6 MESES A MENOS DE 5 ANOS, CON O SIN HIDROSELECTOMIA; INCARCERADA O ESTRANGULADA
49505	REPARO DE HERNIA INGUINAL INICIAL, DE 5 ANOS O MAS, REDUCIBLE
49507	REPARO DE HERNIA INGUINAL INICIAL, DE 5 ANOS O MAS, INCARCERADA O ESTRANGULADA
49520	REPARACION DE HERNIA INGUINAL RECURRENTE, CUALQUIER EDAD, REDUCIBLE
49521	REPARACION DE HERNIA INGUINAL RECURRENTE, CUALQUIER EDAD, INCARCERADA O ESTRANGULADA
49525	REPARACION DE HERNIA INGUINAL POR DESLIZAMIENTO, CUALQUIER EDAD
49540	REPARO DE HERNIA LUMBAR.
49550	REPARO DE HERNIA FEMORAL , INICIAL, CUALQUIER EDAD, REDUCIBLE
49553	REPARO DE HERNIA FEMORAL , INICIAL, CUALQUIER EDAD, INCARCERADA O ESTRANGULADA
49555	REPARO DE HERNIA FEMORAL , REDUCIBLE
49557	REPARO DE HERNIA FEMORAL , INCARCERADA O ESTRANGULADA
49560	REPARO DE HERNIA INCISIONAL, INICIAL, REDUCIBLE.
49561	REPARO DE HERNIA INCARCERADA O ESTRANGULADA
49565	REPARACION DE HERNIA INCISIONAL RECURRENTE, REDUCIBLE
49566	REPARACION DE HERNIA INCARCERADA O ESTRANGULADA
49568	IMPLANTACION DE MALLA U OTRA PROTESIS PARA REPARACION DE HERNIA INCISIONAL O VENTRAL, O MALLA PARA CIERRE DE DEBRIDAMIENTO PARA REMOCION DE TEJIDO NECROTICO INFECTADO. (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO)
49570	REPARO DE HERNIA EPIGASTRICA, REDUCIBLE, (PROCEDIMIENTO SEPARADO).
49572	REPARO DE HERNIA EPIGASTRICA, INCARCERADA O ESTRANGULADA
49580	REPARACION DE HERNIA UMBILICAL, MENORES DE 5 ANOS, REDUCIBLE.
49582	REPARACION DE HERNIA UMBILICAL, MENORES DE 5 ANOS, INCARCERADA O ESTRANGULADA
49585	REPARO DE HENIA UMBILICAL, EDAD 5 ANOS O MAS, REDUCIBLE
49587	REPARO DE HENIA UMBILICAL, EDAD 5 ANOS O MAS, INCARCERADA O ESTRANGULADA
49590	REPARO DE HERNIA SPIGELIANA.
49600	REPARO DE ONFALOCELE PEQUENO CON CIERRE PRIMARIO.
49605	REPARO DE ONFALOCELE GRANDE O GASTROQUISIS CON O SIN PROTESIS.
49606	REPARO DE ONFALOCELE GRANDE O GASTROQUISIS CON O SIN PROTESIS. CON CIERRE ESCALONADO CON PROTESIS Y REDUCCION EN LA SALA DE  OPERACIONES
49610	REPARACION DE ONFALOCELE, PRIMER ESTADIO.(TIPO GROSS).
49611	REPARACION DE ONFALOCELE. SEGUNDO ESTADIO.
49650	LAPAROSCOPIA QUIRURGICA PARA REPARO DE HERNIA INGUINAL INICIAL. 
49651	LAPAROSCOPIA QUIRURGICA PARA  REPARO DE HERNIA INGUINAL RECURRENTE. 
49652	REPARO LAPAROSCOPICO DE HERNIA VENTRAL, UMBILICAL, ESPIGELIAN O EPIGASTRICA QUE ES REDUCIBLE (INCLUYE LA INSERCION DE MALLA)
49653	REPARO LAPAROSCOPICO DE HERNIA VENTRAL, UMBILICAL, ESPIGELIAN O EPIGASTRICA QUE ES INCACERADA O ESTRANGULADA
49654	REPARO LAPAROSCOPICO DE HERNIA INCISIONAL QUE ES REDUCIBLE (INCLUYE LA INSERCION DE MALLA)
49655	REPARO LAPAROSCOPICO DE HERNIA INCISIONAL QUE ES INCACERADA O ESTRANGULADA (INCLUYE LA INSERCION DE MALLA)
49656	REPARO LAPAROSCOPICO DE HERNIA INCISIONAL RECURENTE QUE ES REDUCIBLE (INCLUYE LA INSERCION DE MALLA)
49657	REPARO LAPAROSCOPICO DE HERNIA INCISIONAL RECURENTE QUE ES INCACERADA O ESTRANGULADA (INCLUYE LA INSERCION DE MALLA)
49659	PROCEDIMIENTOS LAPAROSCOPICOS NO LISTADOS, HERNIOPLASTIA, HERNIORRAFIA, HERNIOTOMIA. 
49900	SUTURA SECUNDARIA DE PARED ABDOMINAL POR EVISCERACION O DEHISCENCIA.
49904	FLAP DE OMENTO, EXTRAABDOMINAL, (EJ. PARA RECONSTRUCCION DEL ESTERNON Y DEFECTOS DE LA PARED TORACICA)
49905	FLAP DE OMENTO INTRAABDOMINAL  (PARA RECONSTRUCCION DE DEFECTOS DE PARED TORAXICA ESTERNAL). (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO)
49906	COLGAJO LIBRE DE OMENTO CON ANASTOMOSIS MICROVASCULAR
49999	PROCEDIMIENTOS NO LISTADOS DE ABDOMEN PERITONEO Y OMENTO
50010	EXPLORACION RENAL, SIN OTRO PROCEDIMIENTO ESPECIFICO.
50020	DRENAJE DE ABSCESO RENAL O PERIRRENAL, ABIERTO. 
50021	DRENAJE DE ABSCESO RENAL O PERIRRENAL, PERCUTANEO
50040	NEFROSTOMIA, NEFROTOMIA CON DRENAJE.
50045	NEFROTOMIA, CON EXPLORACION.
50060	NEFROLITOTOMIA, EXTRACCION DEL CALCULO.
50065	REINTERVENCION POR CALCULO.
50070	COMPLICADA POR ANOMALIA RENAL CONGENITA.
50075	CALCULO CORALIFORME (INCLUYE PIELOLITOTOMIA ANATROFICA).
50080	NEFROSTOLITOTOMIA O PIELOSTOLITOTOMIA PERCUTANEA CON O SIN DILATACION, ENDOSCOPIA, LITOTRIPSIA CON CANASTA DE EXTRACCION; HASTA 2 CM
50081	NEFROSTOLITOTOMIA O PIELOSTOLITOTOMIA PERCUTANEA CON O SIN DILATACION, ENDOSCOPIA, LITOTRIPSIA CON CANASTA DE EXTRACCION, SOBRE LOS 2 CM
50100	SECCION O REUBICACION DE VASOS RENALES ABERRANTES (PROCEDIMIENTOS SEPARADOS).
50120	PIELOTOMIA; CON EXPLORACION.
50125	PIELOTOMIA,CON DRENAJE, PIELOSTOMIA.
50130	PIELOTOMIA,CON EXTRACCION DE CALCULO (PIELOLITOTOMIA, PELVIOLITOTOMIA,  INCLUYENDO LITOTOMIA CON COAGULO).
50135	PIELOTOMIA, COMPLICADA (EJ. REINTERVENCION, ANOMALIA RENAL CONGENITA).
50200	BIOPSIA RENAL, PERCUTANEA; CON TROCAR O AGUJA.
50205	BIOPSIA RENAL, PERCUTANEA; CON EXPOSICION QUIRURGICA DEL RINON. (A CIELO ABIERTO)
50220	NEFRECTOMIA, INCLUYENDO URETERECTOMIA PARCIAL, CUALQUIER VIA DE ACCESO INCLUYENDO RESECCION DE COSTILLA.
50225	NEFRECTOMIA;COMPLICADA POR REINTERVENCION EN EL MISMO RINON.
50230	NEFRECTOMIA; RADICAL, CON LINFADENECTOMIA REGIONAL Y/O TROMBECTOMIA DE VENA  CAVA.
50234	NEFRECTOMIA CON URETERECTOMIA TOTAL Y SEGMENTO VESICAL, POR UNA MISMA INCISION.
50236	NEFRECTOMIA CON URETERECTOMIA TOTAL Y SEGMENTO VESICAL;A TRAVES DE UNA INCISION SEPARADA.
50240	NETRECTOMIA PARCIAL
50250	ABLACION ABIERTA DE UNA O MAS MASAS RENALES CRIOQUIRURGICA INCLUIDO ULTRASONIDO INTRAOPERATORIO SI SE REALIZA
50280	EXCISION O MARSUPIALIZACION DE QUISTE (S).
50290	EXCISION DE QUISTE PERIRENAL.
50300	NEFRECTOMIA DE DONANTE, (INCLUYE PRESERVACION EN FRIO) DE DONANTE CADAVERICO, UNILATERAL O BILATERAL.
50320	NEFRECTOMIA DE DONANTE, (INCLUYE PRESERVACION EN FRIO); ABIERTA, DE DONANTE VIVO, 
50323	PREPARACION ESTANDAR DE INJERTO DE DONANTE RENAL CADAVERICO, PREVIO A TRANSPLANTE, INCLUYE DISECCION Y REMOCION DE GRASA PERINEFRITICA, SUGESIONES DIAFRAGMATICAS Y RETROPERITONEALES, EXCISION DE GLANDULA SUPRARRENAL, Y PREPARACION DE URETER (ES), VENA (S) RENAL (ES), Y ARTERIA (S) RENAL (ES), CON LIGADURA DE LAS RAMAS QUE SEAN NECESARIAS.
50325	PREPARACION ESTANDAR DE INJERTO DE DONANTE RENAL VIVO (ABIERTA O LAPAROSCOPICA), PREVIO A TRANSPLANTE, INCLUYE DISECCION Y REMOCION DE GRASA PERINEFRITICA, PREPARACION DE URETER (ES), VENA (S) RENAL (ES), Y ARTERIA (S) RENAL (ES), LIGADURA DE LAS RAMAS QUE SEAN NECESARIAS.
50327	RECONSTRUCCION DE INJERTO RENAL DE DONANTE VIVO O CADAVERICO, PREVIO AL TRANSPLANTE, CADA ANASTOMOSIS VENOSA.
50328	RECONSTRUCCION DE INJERTO RENAL DE DONANTE VIVO O CADAVERICO, PREVIO AL TRANSPLANTE; CADA ANASTOMOSIS ARTERIAL
50329	RECONSTRUCCION DE INJERTO RENAL DE DONANTE VIVO O CADAVERICO, PREVIO AL TRANSPLANTE; CADA ANASTOMOSIS URETERAL
50340	NEFRECTOMIA DEL RECEPTOR (PROCEDIMIENTO SEPARADO).
50360	ALOTRANSPLANTE RENAL, IMPLANTACION DE INJERTO, SIN INCLUIR NEFRECTOMIA DEL DONATE O RECEPTOR.
50365	ALOTRANSPLANTE RENAL, IMPLANTACION DE INJERTO; CON NEFRECTOMIA DEL RECEPTOR.
50370	REMOCION DEL RINON TRANSPLANTADO
50380	AUTOTRANSPLANTE RENAL, REIMPLANTACION DE RINON.
50382	REMOCION (MEDIANTE ASA) Y RECOLOCACION DE STENT URETERAL PERMANENTE A TRAVES DE  ACCESO PERCUTANEO, INCLUIDO SUPERVISION E INTRRPRETACION RADIOLOGICO
50384	REMOCION (MEDIANTE ASA) DE STENT URETERAL MEDIANTE ACCESO PERCUTANEO, INCLUIDO SUPERVISION E INTERPRETACION RADIOLOGICA
50385	REMOCION Y CAMBIO DE STENT URETERAL VIA TRANSURETRAL SIN EL USO DE CISTOSCOPIA INCLUYE SUPERVISION RADIOLOGICA E INTERPRETACION
50386	REMOCION DE STENT URETERAL VIA TRANSURETRAL SIN EL USO DE CISTOSCOPIA INCLUYE SUPERVISION RADIOLOGICA E INTERPRETACION
50387	REMOCION Y RECOLOCACION DE STENT URETERAL TRANSNEFRICO DE ACCESO EXTERNO (STENT EXTERNO/INTERNO), QUE REQUIERE GUIA FLUOROSCOPICA, INCLUIDO SUPERVISION E INTERPRETACION RADIOLOGICA
